gene_family,total_genomes,diazotroph_count,diazotroph_pct,is_pure
GF_01418,55,0,0.0,True
GF_01419,56,0,0.0,True
GF_01420,75,0,0.0,True
GF_01421,70,0,0.0,True
GF_01422,41,0,0.0,True
GF_01423,90,0,0.0,True
GF_01424,89,0,0.0,True
GF_01425,117,0,0.0,True
GF_01426,73,0,0.0,True
GF_01427,77,0,0.0,True
GF_01428,93,0,0.0,True
GF_01429,147,0,0.0,True
GF_01430,88,0,0.0,True
GF_01431,150,0,0.0,True
GF_01432,91,0,0.0,True
GF_01433,147,0,0.0,True
GF_01434,72,0,0.0,True
GF_01435,48,0,0.0,True
GF_01436,71,0,0.0,True
GF_01437,147,0,0.0,True
GF_01438,86,0,0.0,True
GF_01439,48,0,0.0,True
GF_01440,68,0,0.0,True
GF_01441,106,0,0.0,True
GF_01442,42,0,0.0,True
GF_01443,48,0,0.0,True
GF_01444,54,0,0.0,True
GF_01445,70,0,0.0,True
GF_01446,49,0,0.0,True
GF_01447,90,0,0.0,True
GF_01448,47,0,0.0,True
GF_01449,83,0,0.0,True
GF_01450,92,0,0.0,True
GF_01451,147,0,0.0,True
GF_01452,72,0,0.0,True
GF_01453,118,0,0.0,True
GF_01454,47,0,0.0,True
GF_01455,75,0,0.0,True
GF_01456,89,0,0.0,True
GF_01457,85,81,0.9529411764705882,True
GF_01458,66,64,0.9696969696969697,True
GF_01459,79,78,0.9873417721518988,True
GF_01460,48,47,0.9791666666666666,True
GF_01461,73,0,0.0,True
GF_01462,446,131,0.2937219730941704,False
GF_01463,69,0,0.0,True
GF_01464,117,0,0.0,True
GF_01465,57,0,0.0,True
GF_01466,92,0,0.0,True
GF_01467,105,0,0.0,True
GF_01468,119,0,0.0,True
GF_01469,41,0,0.0,True
GF_01470,105,0,0.0,True
GF_01471,86,0,0.0,True
GF_01472,81,0,0.0,True
GF_01473,102,0,0.0,True
GF_01474,74,0,0.0,True
GF_01475,44,0,0.0,True
GF_01476,57,0,0.0,True
GF_01477,99,0,0.0,True
GF_01478,67,2,0.029850746268656716,True
GF_01479,58,0,0.0,True
GF_01480,146,0,0.0,True
GF_01481,118,0,0.0,True
GF_01482,147,0,0.0,True
GF_01483,57,0,0.0,True
GF_01484,40,0,0.0,True
GF_01485,105,0,0.0,True
GF_01486,71,0,0.0,True
GF_01487,73,0,0.0,True
GF_01488,120,0,0.0,True
GF_01489,86,0,0.0,True
GF_01490,147,0,0.0,True
GF_01491,90,0,0.0,True
GF_01492,103,0,0.0,True
GF_01493,159,9,0.05660377358490566,True
GF_01494,68,54,0.7941176470588235,False
GF_01495,277,118,0.4259927797833935,False
GF_01496,156,65,0.4166666666666667,False
GF_01497,90,86,0.9555555555555556,True
GF_01498,283,122,0.43109540636042404,False
GF_01499,72,40,0.5555555555555556,False
GF_01500,120,102,0.85,False
GF_01501,441,131,0.29705215419501135,False
GF_01502,285,122,0.4280701754385965,False
GF_01503,106,55,0.5188679245283019,False
GF_01504,81,74,0.9135802469135802,True
GF_01505,54,52,0.9629629629629629,True
GF_01506,49,4,0.08163265306122448,True
GF_01507,99,86,0.8686868686868687,False
GF_01508,55,9,0.16363636363636364,False
GF_01509,45,1,0.022222222222222223,True
GF_01510,224,123,0.5491071428571429,False
GF_01511,90,85,0.9444444444444444,True
GF_01512,49,48,0.9795918367346939,True
GF_01513,47,46,0.9787234042553191,True
GF_01514,250,120,0.48,False
GF_01515,54,53,0.9814814814814815,True
GF_01516,43,42,0.9767441860465116,True
GF_01517,59,57,0.9661016949152542,True
GF_01518,57,56,0.9824561403508771,True
GF_01519,44,40,0.9090909090909091,True
GF_01520,58,57,0.9827586206896551,True
GF_01521,49,48,0.9795918367346939,True
GF_01522,46,44,0.9565217391304348,True
GF_01523,50,48,0.96,True
GF_01524,40,39,0.975,True
GF_01525,54,53,0.9814814814814815,True
GF_01526,62,60,0.967741935483871,True
GF_01527,90,85,0.9444444444444444,True
GF_01528,49,47,0.9591836734693877,True
GF_01529,63,62,0.9841269841269841,True
GF_01530,42,41,0.9761904761904762,True
GF_01531,71,69,0.971830985915493,True
GF_01532,55,32,0.5818181818181818,False
GF_01533,45,44,0.9777777777777777,True
GF_01534,47,46,0.9787234042553191,True
GF_01535,86,84,0.9767441860465116,True
GF_01536,55,54,0.9818181818181818,True
GF_01537,44,26,0.5909090909090909,False
GF_01538,69,67,0.9710144927536232,True
GF_01539,47,46,0.9787234042553191,True
GF_01540,47,46,0.9787234042553191,True
GF_01541,71,69,0.971830985915493,True
GF_01542,40,40,1.0,True
GF_01543,53,53,1.0,True
GF_01544,50,49,0.98,True
GF_01545,45,44,0.9777777777777777,True
GF_01546,64,62,0.96875,True
GF_01547,58,56,0.9655172413793104,True
GF_01548,43,43,1.0,True
GF_01549,48,47,0.9791666666666666,True
GF_01550,43,42,0.9767441860465116,True
GF_01551,42,42,1.0,True
GF_01552,44,42,0.9545454545454546,True
GF_01553,96,85,0.8854166666666666,False
GF_01554,69,66,0.9565217391304348,True
GF_01555,378,119,0.3148148148148148,False
GF_01556,90,83,0.9222222222222223,True
GF_01557,70,68,0.9714285714285714,True
GF_01558,52,50,0.9615384615384616,True
GF_01559,131,96,0.732824427480916,False
GF_01560,89,23,0.25842696629213485,False
GF_01561,258,38,0.14728682170542637,False
GF_01562,52,51,0.9807692307692307,True
GF_01563,54,54,1.0,True
GF_01564,40,39,0.975,True
GF_01565,79,77,0.9746835443037974,True
GF_01566,157,98,0.6242038216560509,False
GF_01567,59,58,0.9830508474576272,True
GF_01568,140,96,0.6857142857142857,False
GF_01569,44,44,1.0,True
GF_01570,70,67,0.9571428571428572,True
GF_01571,76,74,0.9736842105263158,True
GF_01572,79,77,0.9746835443037974,True
GF_01573,57,56,0.9824561403508771,True
GF_01574,97,90,0.9278350515463918,True
GF_01575,46,44,0.9565217391304348,True
GF_01576,50,43,0.86,False
GF_01577,69,67,0.9710144927536232,True
GF_01578,81,79,0.9753086419753086,True
GF_01579,54,53,0.9814814814814815,True
GF_01580,56,55,0.9821428571428571,True
GF_01581,50,48,0.96,True
GF_01582,44,44,1.0,True
GF_01583,64,63,0.984375,True
GF_01584,62,60,0.967741935483871,True
GF_01585,88,84,0.9545454545454546,True
GF_01586,72,70,0.9722222222222222,True
GF_01587,64,62,0.96875,True
GF_01588,47,44,0.9361702127659575,True
GF_01589,58,57,0.9827586206896551,True
GF_01590,53,52,0.9811320754716981,True
GF_01591,53,52,0.9811320754716981,True
GF_01592,70,68,0.9714285714285714,True
GF_01593,50,5,0.1,False
GF_01594,76,11,0.14473684210526316,False
GF_01595,83,76,0.9156626506024096,True
GF_01596,326,103,0.3159509202453988,False
GF_01597,79,72,0.9113924050632911,True
GF_01598,46,12,0.2608695652173913,False
GF_01599,53,9,0.16981132075471697,False
GF_01600,73,29,0.3972602739726027,False
GF_01601,119,27,0.226890756302521,False
GF_01602,46,39,0.8478260869565217,False
GF_01603,94,78,0.8297872340425532,False
GF_01604,130,93,0.7153846153846154,False
GF_01605,47,15,0.3191489361702128,False
GF_01606,107,87,0.8130841121495327,False
GF_01607,42,2,0.047619047619047616,True
GF_01608,42,1,0.023809523809523808,True
GF_01609,93,82,0.8817204301075269,False
GF_01610,48,47,0.9791666666666666,True
GF_01611,56,55,0.9821428571428571,True
GF_01612,77,73,0.948051948051948,True
GF_01613,43,42,0.9767441860465116,True
GF_01614,78,76,0.9743589743589743,True
GF_01615,43,42,0.9767441860465116,True
GF_01616,44,43,0.9772727272727273,True
GF_01617,47,47,1.0,True
GF_01618,59,58,0.9830508474576272,True
GF_01619,64,62,0.96875,True
GF_01620,55,54,0.9818181818181818,True
GF_01621,86,82,0.9534883720930233,True
GF_01622,40,40,1.0,True
GF_01623,41,41,1.0,True
GF_01624,66,64,0.9696969696969697,True
GF_01625,72,70,0.9722222222222222,True
GF_01626,68,66,0.9705882352941176,True
GF_01627,47,46,0.9787234042553191,True
GF_01628,55,54,0.9818181818181818,True
GF_01629,46,46,1.0,True
GF_01630,129,86,0.6666666666666666,False
GF_01631,85,80,0.9411764705882353,True
GF_01632,88,83,0.9431818181818182,True
GF_01633,81,79,0.9753086419753086,True
GF_01634,76,74,0.9736842105263158,True
GF_01635,78,60,0.7692307692307693,False
GF_01636,84,82,0.9761904761904762,True
GF_01637,44,33,0.75,False
GF_01638,61,60,0.9836065573770492,True
GF_01639,73,71,0.9726027397260274,True
GF_01640,81,79,0.9753086419753086,True
GF_01641,73,70,0.958904109589041,True
GF_01642,67,66,0.9850746268656716,True
GF_01643,80,78,0.975,True
GF_01644,68,66,0.9705882352941176,True
GF_01645,56,55,0.9821428571428571,True
GF_01646,47,45,0.9574468085106383,True
GF_01647,41,20,0.4878048780487805,False
GF_01648,41,40,0.975609756097561,True
GF_01649,99,89,0.898989898989899,False
GF_01650,46,26,0.5652173913043478,False
GF_01651,109,99,0.908256880733945,True
GF_01652,107,69,0.6448598130841121,False
GF_01653,41,40,0.975609756097561,True
GF_01654,279,129,0.46236559139784944,False
GF_01655,58,53,0.9137931034482759,True
GF_01656,52,26,0.5,False
GF_01657,169,105,0.621301775147929,False
GF_01658,48,40,0.8333333333333334,False
GF_01659,74,43,0.581081081081081,False
GF_01660,47,38,0.8085106382978723,False
GF_01661,62,18,0.2903225806451613,False
GF_01662,69,28,0.4057971014492754,False
GF_01663,49,19,0.3877551020408163,False
GF_01664,44,10,0.22727272727272727,False
GF_01665,47,13,0.2765957446808511,False
GF_01666,217,23,0.10599078341013825,False
GF_01667,92,75,0.8152173913043478,False
GF_01668,126,88,0.6984126984126984,False
GF_01669,73,67,0.9178082191780822,True
GF_01670,169,91,0.5384615384615384,False
GF_01671,43,1,0.023255813953488372,True
GF_01672,81,51,0.6296296296296297,False
GF_01673,94,58,0.6170212765957447,False
GF_01674,123,71,0.5772357723577236,False
GF_01675,160,105,0.65625,False
GF_01676,40,0,0.0,True
GF_01677,44,3,0.06818181818181818,True
GF_01678,126,97,0.7698412698412699,False
GF_01679,82,80,0.975609756097561,True
GF_01680,50,49,0.98,True
GF_01681,89,84,0.9438202247191011,True
GF_01682,68,60,0.8823529411764706,False
GF_01683,42,41,0.9761904761904762,True
GF_01684,60,56,0.9333333333333333,True
GF_01685,81,76,0.9382716049382716,True
GF_01686,40,39,0.975,True
GF_01687,42,41,0.9761904761904762,True
GF_01688,52,49,0.9423076923076923,True
GF_01689,44,44,1.0,True
GF_01690,60,59,0.9833333333333333,True
GF_01691,51,50,0.9803921568627451,True
GF_01692,74,72,0.972972972972973,True
GF_01693,48,47,0.9791666666666666,True
GF_01694,46,45,0.9782608695652174,True
GF_01695,77,75,0.974025974025974,True
GF_01696,76,74,0.9736842105263158,True
GF_01697,69,67,0.9710144927536232,True
GF_01698,48,47,0.9791666666666666,True
GF_01699,92,69,0.75,False
GF_01700,69,25,0.36231884057971014,False
GF_01701,100,83,0.83,False
GF_01702,90,86,0.9555555555555556,True
GF_01703,75,73,0.9733333333333334,True
GF_01704,70,68,0.9714285714285714,True
GF_01705,42,42,1.0,True
GF_01706,46,45,0.9782608695652174,True
GF_01707,44,44,1.0,True
GF_01708,93,86,0.9247311827956989,True
GF_01709,51,50,0.9803921568627451,True
GF_01710,73,72,0.9863013698630136,True
GF_01711,65,59,0.9076923076923077,True
GF_01712,41,15,0.36585365853658536,False
GF_01713,77,75,0.974025974025974,True
GF_01714,57,55,0.9649122807017544,True
GF_01715,65,63,0.9692307692307692,True
GF_01716,75,69,0.92,True
GF_01717,43,43,1.0,True
GF_01718,43,42,0.9767441860465116,True
GF_01719,70,68,0.9714285714285714,True
GF_01720,246,119,0.483739837398374,False
GF_01721,68,12,0.17647058823529413,False
GF_01722,161,95,0.5900621118012422,False
GF_01723,124,87,0.7016129032258065,False
GF_01724,50,0,0.0,True
GF_01725,147,0,0.0,True
GF_01726,42,0,0.0,True
GF_01727,92,0,0.0,True
GF_01728,64,0,0.0,True
GF_01729,42,33,0.7857142857142857,False
GF_01730,120,93,0.775,False
GF_01731,118,92,0.7796610169491526,False
GF_01732,90,85,0.9444444444444444,True
GF_01733,137,96,0.7007299270072993,False
GF_01734,81,77,0.9506172839506173,True
GF_01735,76,68,0.8947368421052632,False
GF_01736,43,37,0.8604651162790697,False
GF_01737,135,29,0.21481481481481482,False
GF_01738,77,75,0.974025974025974,True
GF_01739,61,57,0.9344262295081968,True
GF_01740,84,81,0.9642857142857143,True
GF_01741,114,88,0.7719298245614035,False
GF_01742,121,65,0.5371900826446281,False
GF_01743,175,89,0.5085714285714286,False
GF_01744,46,46,1.0,True
GF_01745,52,51,0.9807692307692307,True
GF_01746,66,62,0.9393939393939394,True
GF_01747,72,70,0.9722222222222222,True
GF_01748,51,51,1.0,True
GF_01749,64,60,0.9375,True
GF_01750,67,65,0.9701492537313433,True
GF_01751,45,44,0.9777777777777777,True
GF_01752,56,55,0.9821428571428571,True
GF_01753,43,42,0.9767441860465116,True
GF_01754,73,71,0.9726027397260274,True
GF_01755,62,59,0.9516129032258065,True
GF_01756,51,3,0.058823529411764705,True
GF_01757,69,11,0.15942028985507245,False
GF_01758,188,90,0.4787234042553192,False
GF_01759,148,93,0.6283783783783784,False
GF_01760,44,42,0.9545454545454546,True
GF_01761,60,39,0.65,False
GF_01762,75,73,0.9733333333333334,True
GF_01763,90,82,0.9111111111111111,True
GF_01764,57,56,0.9824561403508771,True
GF_01765,159,100,0.6289308176100629,False
GF_01766,84,82,0.9761904761904762,True
GF_01767,101,84,0.8316831683168316,False
GF_01768,67,65,0.9701492537313433,True
GF_01769,46,45,0.9782608695652174,True
GF_01770,99,82,0.8282828282828283,False
GF_01771,45,44,0.9777777777777777,True
GF_01772,66,64,0.9696969696969697,True
GF_01773,45,44,0.9777777777777777,True
GF_01774,70,68,0.9714285714285714,True
GF_01775,72,70,0.9722222222222222,True
GF_01776,55,54,0.9818181818181818,True
GF_01777,53,52,0.9811320754716981,True
GF_01778,45,44,0.9777777777777777,True
GF_01779,84,82,0.9761904761904762,True
GF_01780,79,77,0.9746835443037974,True
GF_01781,45,44,0.9777777777777777,True
GF_01782,79,77,0.9746835443037974,True
GF_01783,62,60,0.967741935483871,True
GF_01784,83,81,0.9759036144578314,True
GF_01785,80,53,0.6625,False
GF_01786,50,49,0.98,True
GF_01787,295,130,0.4406779661016949,False
GF_01788,82,80,0.975609756097561,True
GF_01789,56,47,0.8392857142857143,False
GF_01790,52,51,0.9807692307692307,True
GF_01791,69,63,0.9130434782608695,True
GF_01792,64,62,0.96875,True
GF_01793,44,43,0.9772727272727273,True
GF_01794,66,64,0.9696969696969697,True
GF_01795,61,60,0.9836065573770492,True
GF_01796,52,52,1.0,True
GF_01797,54,52,0.9629629629629629,True
GF_01798,57,56,0.9824561403508771,True
GF_01799,65,63,0.9692307692307692,True
GF_01800,58,57,0.9827586206896551,True
GF_01801,54,47,0.8703703703703703,False
GF_01802,76,74,0.9736842105263158,True
GF_01803,62,61,0.9838709677419355,True
GF_01804,49,48,0.9795918367346939,True
GF_01805,62,61,0.9838709677419355,True
GF_01806,44,44,1.0,True
GF_01807,81,78,0.9629629629629629,True
GF_01808,86,82,0.9534883720930233,True
GF_01809,45,42,0.9333333333333333,True
GF_01810,50,19,0.38,False
GF_01811,40,11,0.275,False
GF_01812,50,7,0.14,False
GF_01813,143,75,0.5244755244755245,False
GF_01814,42,1,0.023809523809523808,True
GF_01815,82,18,0.21951219512195122,False
GF_01816,55,18,0.32727272727272727,False
GF_01817,104,93,0.8942307692307693,False
GF_01818,56,25,0.44642857142857145,False
GF_01819,229,112,0.4890829694323144,False
GF_01820,266,26,0.09774436090225563,True
GF_01821,222,120,0.5405405405405406,False
GF_01822,65,53,0.8153846153846154,False
GF_01823,55,48,0.8727272727272727,False
GF_01824,50,45,0.9,True
GF_01825,231,124,0.5367965367965368,False
GF_01826,63,62,0.9841269841269841,True
GF_01827,275,128,0.46545454545454545,False
GF_01828,106,21,0.19811320754716982,False
GF_01829,147,0,0.0,True
GF_01830,57,0,0.0,True
GF_01831,147,0,0.0,True
GF_01832,50,0,0.0,True
GF_01833,147,0,0.0,True
GF_01834,147,0,0.0,True
GF_01835,138,0,0.0,True
GF_01836,109,0,0.0,True
GF_01837,143,0,0.0,True
GF_01838,75,0,0.0,True
GF_01839,147,0,0.0,True
GF_01840,55,0,0.0,True
GF_01841,53,0,0.0,True
GF_01842,45,0,0.0,True
GF_01843,122,0,0.0,True
GF_01844,147,0,0.0,True
GF_01845,52,0,0.0,True
GF_01846,60,0,0.0,True
GF_01847,115,0,0.0,True
GF_01848,77,0,0.0,True
GF_01849,43,0,0.0,True
GF_01850,119,0,0.0,True
GF_01851,147,0,0.0,True
GF_01852,147,0,0.0,True
GF_01853,43,0,0.0,True
GF_01854,41,0,0.0,True
GF_01855,50,16,0.32,False
GF_01856,46,45,0.9782608695652174,True
GF_01857,62,60,0.967741935483871,True
GF_01858,57,34,0.5964912280701754,False
GF_01859,76,74,0.9736842105263158,True
GF_01860,134,104,0.7761194029850746,False
GF_01861,80,78,0.975,True
GF_01862,44,43,0.9772727272727273,True
GF_01863,57,56,0.9824561403508771,True
GF_01864,41,40,0.975609756097561,True
GF_01865,41,41,1.0,True
GF_01866,44,42,0.9545454545454546,True
GF_01867,56,46,0.8214285714285714,False
GF_01868,42,41,0.9761904761904762,True
GF_01869,69,67,0.9710144927536232,True
GF_01870,79,77,0.9746835443037974,True
GF_01871,44,43,0.9772727272727273,True
GF_01872,79,15,0.189873417721519,False
GF_01873,72,67,0.9305555555555556,True
GF_01874,51,49,0.9607843137254902,True
GF_01875,55,54,0.9818181818181818,True
GF_01876,40,40,1.0,True
GF_01877,41,40,0.975609756097561,True
GF_01878,69,67,0.9710144927536232,True
GF_01879,69,67,0.9710144927536232,True
GF_01880,90,80,0.8888888888888888,False
GF_01881,46,46,1.0,True
GF_01882,46,45,0.9782608695652174,True
GF_01883,43,43,1.0,True
GF_01884,82,78,0.9512195121951219,True
GF_01885,48,46,0.9583333333333334,True
GF_01886,47,46,0.9787234042553191,True
GF_01887,66,64,0.9696969696969697,True
GF_01888,48,47,0.9791666666666666,True
GF_01889,65,64,0.9846153846153847,True
GF_01890,87,82,0.9425287356321839,True
GF_01891,79,77,0.9746835443037974,True
GF_01892,49,47,0.9591836734693877,True
GF_01893,84,82,0.9761904761904762,True
GF_01894,56,55,0.9821428571428571,True
GF_01895,77,75,0.974025974025974,True
GF_01896,78,76,0.9743589743589743,True
GF_01897,64,63,0.984375,True
GF_01898,121,77,0.6363636363636364,False
GF_01899,88,84,0.9545454545454546,True
GF_01900,46,44,0.9565217391304348,True
GF_01901,59,57,0.9661016949152542,True
GF_01902,72,59,0.8194444444444444,False
GF_01903,62,8,0.12903225806451613,False
GF_01904,51,50,0.9803921568627451,True
GF_01905,62,47,0.7580645161290323,False
GF_01906,199,116,0.5829145728643216,False
GF_01907,57,23,0.40350877192982454,False
GF_01908,47,28,0.5957446808510638,False
GF_01909,131,72,0.549618320610687,False
GF_01910,41,2,0.04878048780487805,True
GF_01911,72,9,0.125,False
GF_01912,43,8,0.18604651162790697,False
GF_01913,40,1,0.025,True
GF_01914,40,2,0.05,True
GF_01915,48,3,0.0625,True
GF_01916,42,1,0.023809523809523808,True
GF_01917,54,51,0.9444444444444444,True
GF_01918,153,98,0.6405228758169934,False
GF_01919,76,66,0.868421052631579,False
GF_01920,62,56,0.9032258064516129,True
GF_01921,62,58,0.9354838709677419,True
GF_01922,99,85,0.8585858585858586,False
GF_01923,96,85,0.8854166666666666,False
GF_01924,166,30,0.18072289156626506,False
GF_01925,69,39,0.5652173913043478,False
GF_01926,90,85,0.9444444444444444,True
GF_01927,58,54,0.9310344827586207,True
GF_01928,263,114,0.43346007604562736,False
GF_01929,55,51,0.9272727272727272,True
GF_01930,56,52,0.9285714285714286,True
GF_01931,193,101,0.5233160621761658,False
GF_01932,259,114,0.44015444015444016,False
GF_01933,84,82,0.9761904761904762,True
GF_01934,83,81,0.9759036144578314,True
GF_01935,41,29,0.7073170731707317,False
GF_01936,82,80,0.975609756097561,True
GF_01937,82,78,0.9512195121951219,True
GF_01938,50,49,0.98,True
GF_01939,87,83,0.9540229885057471,True
GF_01940,50,50,1.0,True
GF_01941,54,49,0.9074074074074074,True
GF_01942,76,75,0.9868421052631579,True
GF_01943,50,48,0.96,True
GF_01944,84,82,0.9761904761904762,True
GF_01945,62,60,0.967741935483871,True
GF_01946,61,60,0.9836065573770492,True
GF_01947,88,84,0.9545454545454546,True
GF_01948,84,82,0.9761904761904762,True
GF_01949,84,66,0.7857142857142857,False
GF_01950,84,80,0.9523809523809523,True
GF_01951,273,121,0.4432234432234432,False
GF_01952,354,126,0.3559322033898305,False
GF_01953,56,42,0.75,False
GF_01954,323,118,0.3653250773993808,False
GF_01955,46,32,0.6956521739130435,False
GF_01956,60,21,0.35,False
GF_01957,56,23,0.4107142857142857,False
GF_01958,69,62,0.8985507246376812,False
GF_01959,269,118,0.43866171003717475,False
GF_01960,199,105,0.5276381909547738,False
GF_01961,119,105,0.8823529411764706,False
GF_01962,180,97,0.5388888888888889,False
GF_01963,187,100,0.5347593582887701,False
GF_01964,94,74,0.7872340425531915,False
GF_01965,117,101,0.8632478632478633,False
GF_01966,83,78,0.9397590361445783,True
GF_01967,194,111,0.5721649484536082,False
GF_01968,145,35,0.2413793103448276,False
GF_01969,171,85,0.49707602339181284,False
GF_01970,59,10,0.1694915254237288,False
GF_01971,119,0,0.0,True
GF_01972,147,0,0.0,True
GF_01973,147,0,0.0,True
GF_01974,58,0,0.0,True
GF_01975,45,0,0.0,True
GF_01976,109,0,0.0,True
GF_01977,95,0,0.0,True
GF_01978,116,0,0.0,True
GF_01979,45,0,0.0,True
GF_01980,41,0,0.0,True
GF_01981,147,0,0.0,True
GF_01982,95,0,0.0,True
GF_01983,83,0,0.0,True
GF_01984,147,0,0.0,True
GF_01985,55,0,0.0,True
GF_01986,145,0,0.0,True
GF_01987,122,0,0.0,True
GF_01988,40,0,0.0,True
GF_01989,74,0,0.0,True
GF_01990,43,0,0.0,True
GF_01991,95,0,0.0,True
GF_01992,96,0,0.0,True
GF_01993,70,0,0.0,True
GF_01994,147,0,0.0,True
GF_01995,55,0,0.0,True
GF_01996,72,0,0.0,True
GF_01997,53,0,0.0,True
GF_01998,69,0,0.0,True
GF_01999,40,0,0.0,True
GF_02000,70,0,0.0,True
GF_02001,122,0,0.0,True
GF_02002,72,0,0.0,True
GF_02003,108,0,0.0,True
GF_02004,109,0,0.0,True
GF_02005,147,0,0.0,True
GF_02006,109,0,0.0,True
GF_02007,104,0,0.0,True
GF_02008,68,0,0.0,True
GF_02009,53,0,0.0,True
GF_02010,147,0,0.0,True
GF_02011,76,0,0.0,True
GF_02012,91,0,0.0,True
GF_02013,63,0,0.0,True
GF_02014,72,0,0.0,True
GF_02015,147,0,0.0,True
GF_02016,147,0,0.0,True
GF_02017,63,7,0.1111111111111111,False
GF_02018,99,22,0.2222222222222222,False
GF_02019,129,34,0.26356589147286824,False
GF_02020,94,36,0.3829787234042553,False
GF_02021,59,18,0.3050847457627119,False
GF_02022,71,69,0.971830985915493,True
GF_02023,72,70,0.9722222222222222,True
GF_02024,84,82,0.9761904761904762,True
GF_02025,77,75,0.974025974025974,True
GF_02026,54,52,0.9629629629629629,True
GF_02027,82,79,0.9634146341463414,True
GF_02028,247,125,0.5060728744939271,False
GF_02029,82,80,0.975609756097561,True
GF_02030,69,67,0.9710144927536232,True
GF_02031,64,62,0.96875,True
GF_02032,70,68,0.9714285714285714,True
GF_02033,68,66,0.9705882352941176,True
GF_02034,69,67,0.9710144927536232,True
GF_02035,86,82,0.9534883720930233,True
GF_02036,77,73,0.948051948051948,True
GF_02037,58,57,0.9827586206896551,True
GF_02038,77,75,0.974025974025974,True
GF_02039,42,41,0.9761904761904762,True
GF_02040,51,50,0.9803921568627451,True
GF_02041,51,50,0.9803921568627451,True
GF_02042,82,78,0.9512195121951219,True
GF_02043,72,69,0.9583333333333334,True
GF_02044,49,48,0.9795918367346939,True
GF_02045,83,81,0.9759036144578314,True
GF_02046,80,78,0.975,True
GF_02047,46,45,0.9782608695652174,True
GF_02048,48,48,1.0,True
GF_02049,45,44,0.9777777777777777,True
GF_02050,53,52,0.9811320754716981,True
GF_02051,50,49,0.98,True
GF_02052,53,46,0.8679245283018868,False
GF_02053,57,55,0.9649122807017544,True
GF_02054,81,77,0.9506172839506173,True
GF_02055,79,77,0.9746835443037974,True
GF_02056,45,43,0.9555555555555556,True
GF_02057,40,39,0.975,True
GF_02058,56,51,0.9107142857142857,True
GF_02059,47,45,0.9574468085106383,True
GF_02060,57,54,0.9473684210526315,True
GF_02061,43,42,0.9767441860465116,True
GF_02062,40,36,0.9,True
GF_02063,65,64,0.9846153846153847,True
GF_02064,42,41,0.9761904761904762,True
GF_02065,44,44,1.0,True
GF_02066,52,49,0.9423076923076923,True
GF_02067,82,80,0.975609756097561,True
GF_02068,112,91,0.8125,False
GF_02069,57,55,0.9649122807017544,True
GF_02070,60,59,0.9833333333333333,True
GF_02071,72,69,0.9583333333333334,True
GF_02072,55,15,0.2727272727272727,False
GF_02073,300,107,0.3566666666666667,False
GF_02074,71,14,0.19718309859154928,False
GF_02075,75,12,0.16,False
GF_02076,78,10,0.1282051282051282,False
GF_02077,46,12,0.2608695652173913,False
GF_02078,47,0,0.0,True
GF_02079,42,0,0.0,True
GF_02080,53,0,0.0,True
GF_02081,52,0,0.0,True
GF_02082,47,0,0.0,True
GF_02083,65,0,0.0,True
GF_02084,92,0,0.0,True
GF_02085,91,0,0.0,True
GF_02086,49,0,0.0,True
GF_02087,147,0,0.0,True
GF_02088,73,0,0.0,True
GF_02089,52,0,0.0,True
GF_02090,141,0,0.0,True
GF_02091,48,0,0.0,True
GF_02092,162,0,0.0,True
GF_02093,102,7,0.06862745098039216,True
GF_02094,50,7,0.14,False
GF_02095,43,2,0.046511627906976744,True
GF_02096,47,6,0.1276595744680851,False
GF_02097,80,4,0.05,True
GF_02098,51,3,0.058823529411764705,True
GF_02099,42,1,0.023809523809523808,True
GF_02100,57,4,0.07017543859649122,True
GF_02101,48,7,0.14583333333333334,False
GF_02102,45,4,0.08888888888888889,True
GF_02103,42,1,0.023809523809523808,True
GF_02104,142,89,0.6267605633802817,False
GF_02105,76,16,0.21052631578947367,False
GF_02106,105,79,0.7523809523809524,False
GF_02107,272,119,0.4375,False
GF_02108,42,8,0.19047619047619047,False
GF_02109,161,99,0.6149068322981367,False
GF_02110,86,12,0.13953488372093023,False
GF_02111,134,53,0.39552238805970147,False
GF_02112,67,8,0.11940298507462686,False
GF_02113,163,95,0.5828220858895705,False
GF_02114,54,53,0.9814814814814815,True
GF_02115,46,45,0.9782608695652174,True
GF_02116,82,80,0.975609756097561,True
GF_02117,74,68,0.918918918918919,True
GF_02118,148,104,0.7027027027027027,False
GF_02119,43,42,0.9767441860465116,True
GF_02120,46,45,0.9782608695652174,True
GF_02121,55,55,1.0,True
GF_02122,67,65,0.9701492537313433,True
GF_02123,75,72,0.96,True
GF_02124,50,48,0.96,True
GF_02125,85,81,0.9529411764705882,True
GF_02126,84,82,0.9761904761904762,True
GF_02127,84,82,0.9761904761904762,True
GF_02128,40,40,1.0,True
GF_02129,78,76,0.9743589743589743,True
GF_02130,52,50,0.9615384615384616,True
GF_02131,69,58,0.8405797101449275,False
GF_02132,87,83,0.9540229885057471,True
GF_02133,53,52,0.9811320754716981,True
GF_02134,81,79,0.9753086419753086,True
GF_02135,94,30,0.3191489361702128,False
GF_02136,45,40,0.8888888888888888,False
GF_02137,49,48,0.9795918367346939,True
GF_02138,51,51,1.0,True
GF_02139,70,67,0.9571428571428572,True
GF_02140,83,79,0.9518072289156626,True
GF_02141,55,54,0.9818181818181818,True
