gene_family,direction,effect_size,diaz_rate_present,diaz_rate_absent,n_genomes_with_feature,chi2,p_value,importance
GF_01102,Positive,0.41675913083680083,0.5785714285714286,0.16181229773462782,140,78.98069921553392,6.271970032939698e-19,0.051648617528976974
GF_01201,Positive,0.35219155844155847,0.59375,0.24155844155844156,64,31.259378265857872,2.257542700585337e-08,0.05137099815276031
GF_00403,Positive,0.6246956705832539,0.851063829787234,0.2263681592039801,47,76.47660748399147,2.228370078380839e-18,0.05083165460716801
GF_01507,Positive,0.7401154401154402,0.8686868686868687,0.12857142857142856,99,201.00777830516023,1.2586784898009637e-45,0.05061679437500571
GF_00209,Positive,0.6156118143459917,0.8333333333333334,0.21772151898734177,54,84.17323942086003,4.532645525355024e-20,0.05049334080892423
GF_00825,Positive,0.6367527862208713,0.7583333333333333,0.12158054711246201,120,169.46309470804576,9.692437723532112e-39,0.04980117933054933
GF_01647,Positive,0.21574605451936874,0.4878048780487805,0.27205882352941174,41,7.380621643118124,0.006593037729974344,0.049495515915115834
GF_00861,Positive,0.5796485669019156,0.7022900763358778,0.12264150943396226,131,148.06848616460948,4.58311107860478e-34,0.04948190343790673
GF_00392,Positive,0.41639520101700306,0.5069124423963134,0.09051724137931035,217,92.07779033242315,8.333540952611516e-22,0.04925295233471053
GF_02107,Positive,0.3697033898305085,0.4375,0.06779661016949153,272,69.14674022996883,9.1403313800271e-17,0.04888014612470929
GF_00186,Positive,0.4596756756756757,0.6756756756756757,0.216,74,60.9945532629706,5.723293392544317e-15,0.04882781515671276
GF_01333,Positive,0.17845672575599583,0.3613138686131387,0.18285714285714286,274,15.606659618985947,7.797946317747762e-05,0.04832450859353784
GF_00220,Negative,-0.1932832080200501,0.12,0.3132832080200501,50,7.124872915220502,0.0076021803065186595,0.04819943310716603
GF_02072,Negative,-0.021688970927549622,0.2727272727272727,0.29441624365482233,55,0.02997726498962263,0.8625418260072145,0.04794995755957963
GF_00108,Positive,0.5412647374062165,0.6666666666666666,0.12540192926045016,138,132.91432901686778,9.439872886139688e-31,0.047703490976730406
GF_02340,Negative,-0.2846509035904785,0.14150943396226415,0.42616033755274263,212,42.51231846682671,7.023846477446674e-11,0.04767150158080203
GF_00599,Negative,-0.0369432723863104,0.25925925925925924,0.29620253164556964,54,0.1604519171773943,0.6887407881137133,0.047168599967456364
GF_02214,Negative,-0.02547955822515019,0.2692307692307692,0.2947103274559194,52,0.04746010644346951,0.8275433318878771,0.04684363935988856
GF_01139,Negative,-0.04007437297254529,0.25757575757575757,0.29765013054830286,66,0.2650993184412881,0.606638299892611,0.04668656365164877
GF_02131,Positive,0.6484744469870327,0.8405797101449275,0.19210526315789472,69,115.72348462690766,5.4641028095838746e-27,0.04633936518533713
GF_01500,Positive,0.761854103343465,0.85,0.08814589665653495,120,243.31074635575868,7.461655468689975e-55,0.046168115631881064
GF_01232,Positive,0.375404792746114,0.453125,0.07772020725388601,256,73.24323468684821,1.1461736866507073e-17,0.045749068001045695
GF_02361,Positive,0.3642893358120669,0.6065573770491803,0.2422680412371134,61,32.113407463942636,1.454302029333373e-08,0.04571477616872272
GF_00601,Positive,0.5080246913580246,0.75,0.2419753086419753,44,47.142658333202675,6.600341832467108e-12,0.04537441360652136
GF_00686,Positive,0.7683545797922569,0.8958333333333334,0.1274787535410765,96,211.93162797567982,5.205330364832436e-48,0.04535480723593219
GF_00895,Negative,-0.13568238213399503,0.1935483870967742,0.3292307692307692,124,7.353353152195107,0.006693779524320842,0.04529149625398169
GF_02145,Positive,0.1259836782279219,0.3972602739726027,0.2712765957446808,73,4.105659710460815,0.04273991405723897,0.045271123058346185
GF_02522,Positive,0.5878926038500507,0.6950354609929078,0.10714285714285714,141,158.94331446210225,1.9254224885916766e-36,0.04500459728301636
GF_01925,Positive,0.32311212814645307,0.5652173913043478,0.24210526315789474,69,27.961462717654875,1.237556778467377e-07,0.04487556139545849
GF_00808,Positive,0.5137971794244722,0.5904255319148937,0.07662835249042145,188,137.13882413208367,1.124427593172555e-31,0.04442429057938211
GF_01510,Positive,0.5135515873015873,0.5491071428571429,0.035555555555555556,224,140.7926283858709,1.7860253082768113e-32,0.04429014480796042
GF_00670,Positive,0.7362928077213791,0.8673469387755102,0.13105413105413105,98,197.44615675193882,7.536247681244247e-45,0.0441475895322102
GF_00606,Positive,0.09793226381461678,0.37333333333333335,0.27540106951871657,75,2.4449918149820085,0.11790050021792248,0.04409499266701122
GF_02212,Positive,0.5518699492576584,0.6764705882352942,0.12460063897763578,136,137.07685276130934,1.1600726100547438e-31,0.0439855207971235
GF_00691,Positive,0.3767934002869441,0.6341463414634146,0.25735294117647056,41,23.806565611055994,1.0651850458313087e-06,0.04382375875509285
GF_02167,Positive,0.6888768752534126,0.7551020408163265,0.06622516556291391,147,223.74619321886667,1.3780783608155012e-50,0.043533433567083814
GF_02178,Positive,0.5866323907455013,0.8,0.2133676092544987,60,83.75698624105587,5.59489898466392e-20,0.043501804568608804
GF_02395,Positive,0.5666216934461752,0.6236559139784946,0.057034220532319393,186,166.54795067986186,4.1992607661537926e-38,0.04340896967379277
GF_00294,Positive,0.2077894055453663,0.4782608695652174,0.2704714640198511,46,7.650677399265645,0.005675100740337402,0.042671083822924116
GF_00665,Positive,0.4440677966101695,0.4440677966101695,0.0,295,94.42113555688259,2.5505432400368193e-22,0.04258819346039511
GF_02332,Positive,0.2958177415804535,0.39322033898305087,0.09740259740259741,295,41.429210682249376,1.2221741271170012e-10,0.042456798947259795
GF_00900,Positive,0.6881873565946672,0.8787878787878788,0.1906005221932115,66,125.72501156694427,3.5318451512522684e-29,0.0422529254426163
GF_00638,Positive,0.3023018648018648,0.41025641025641024,0.10795454545454546,273,45.87489203361192,1.260512166191093e-11,0.04219926727652751
GF_00881,Positive,0.5332210998877666,0.7727272727272727,0.23950617283950618,44,52.059758808620074,5.38370014493099e-13,0.04206305144385342
GF_00657,Positive,0.6318681318681318,0.7857142857142857,0.15384615384615385,98,144.9825533724969,2.16658244742823e-33,0.041830242880783554
GF_00746,Positive,0.40206472106412544,0.4977168949771689,0.09565217391304348,219,85.82809145981936,1.9627798135802183e-20,0.04176234149395356
GF_00000,Positive,0.03750954927425515,0.31932773109243695,0.2818181818181818,119,0.4278229888623559,0.5130591123910768,0.041643011427383525
GF_01903,Negative,-0.18879719929982497,0.12903225806451613,0.3178294573643411,62,8.327074649431557,0.003905850483580402,0.04161565369801674
GF_00982,Positive,0.37119879366675046,0.43478260869565216,0.06358381502890173,276,69.12641278104115,9.235025736441545e-17,0.04148454099315359
GF_02412,Positive,0.41058506071384765,0.532258064516129,0.12167300380228137,186,86.90796654292342,1.136904895140535e-20,0.04129383481074247
GF_00330,Positive,0.4477671451355662,0.5311004784688995,0.08333333333333333,209,106.2390544947464,6.535585574655137e-25,0.040738031668094865
GF_01667,Positive,0.6583546462063086,0.8152173913043478,0.1568627450980392,92,150.26524509443595,1.5169937705562912e-34,0.04044363213687285
GF_00120,Positive,0.766031746031746,0.8888888888888888,0.12285714285714286,99,215.46014770743312,8.844783038884571e-49,0.040382640114607245
GF_01561,Negative,-0.3396241730589715,0.14728682170542637,0.4869109947643979,258,59.63042571725002,1.1445197703900748e-14,0.04021134093956983
GF_00625,Positive,0.458041958041958,0.458041958041958,0.0,286,103.2123388174243,3.0108507507179603e-24,0.03997611419506874
GF_00948,Negative,-0.1669085631349782,0.15384615384615385,0.32075471698113206,78,7.900107234123069,0.0049431866784824035,0.039809152420592596
GF_02209,Positive,0.5838062340653014,0.7936507936507936,0.20984455958549222,63,86.5303196055157,1.3761130663590074e-20,0.039706268483743264
GF_01969,Positive,0.33160839749253224,0.49707602339181284,0.16546762589928057,171,54.749618920230546,1.3690574836809106e-13,0.039512179536279064
GF_00629,Positive,0.6487976406533575,0.7310344827586207,0.08223684210526316,145,196.8623994819507,1.0105389002782579e-44,0.03934183741268373
GF_00878,Negative,-0.15474134386051486,0.15873015873015872,0.3134715025906736,63,5.5495589766609275,0.018485344049309658,0.03929920897096275
GF_02391,Negative,-0.05258525852585258,0.24444444444444444,0.297029702970297,45,0.3172361768739649,0.5732733547202964,0.03885032042270887
GF_00902,Positive,0.3731452455590386,0.43636363636363634,0.06321839080459771,275,70.01566875490039,5.883525170434615e-17,0.03871100367299437
GF_00930,Positive,0.7650611819838584,0.8608695652173913,0.09580838323353294,115,238.6290634920692,7.82770360017681e-54,0.0384691723361133
GF_01661,Negative,-0.001667083437526029,0.2903225806451613,0.29198966408268734,62,0.0,1.0,0.038240788602545
GF_01932,Positive,0.35068075594391385,0.44015444015444016,0.08947368421052632,259,63.54060645122212,1.5709493809314459e-15,0.038197514994803276
GF_01128,Positive,0.7418555240793201,0.875,0.13314447592067988,96,197.4427543338717,7.549143726866074e-45,0.03818719155413612
GF_00331,Positive,0.39983848172824554,0.517948717948718,0.11811023622047244,195,83.42242141774332,6.626612160366785e-20,0.03818328364324028
GF_00213,Positive,0.10309718002025692,0.36936936936936937,0.26627218934911245,111,3.81369356506947,0.05083523413263372,0.037728203851628145
GF_02109,Positive,0.5037957211870256,0.6149068322981367,0.1111111111111111,161,124.41918185662223,6.820108120822482e-29,0.037649554376404895
GF_00407,Positive,0.37735924986921,0.4581673306772908,0.08080808080808081,251,74.46229450387035,6.1807559497737594e-18,0.03737315618787263
GF_01785,Positive,0.4511178861788617,0.6625,0.21138211382113822,80,62.58593393625061,2.550686983695058e-15,0.03712814529387367
GF_00707,Negative,-0.06297948260481714,0.24210526315789474,0.3050847457627119,95,1.1490837339483284,0.28374103833595243,0.036975723251574034
GF_00661,Positive,0.4863816475495307,0.5885714285714285,0.10218978102189781,175,119.9193498848386,6.588559555433227e-28,0.036839164229761134
GF_01678,Positive,0.664578111946533,0.7698412698412699,0.10526315789473684,126,190.53438645608327,2.430450969540901e-43,0.036801550869959815
GF_00940,Negative,-0.12817848410757948,0.175,0.30317848410757947,40,2.3099803139248567,0.1285456780245303,0.03653837863432991
GF_01606,Positive,0.6844291413892988,0.8130841121495327,0.1286549707602339,107,181.4655075081326,2.319784173059665e-41,0.0363281519877001
GF_01905,Positive,0.5410102525631408,0.7580645161290323,0.21705426356589147,62,73.09847852229234,1.2333956521824723e-17,0.0362070762761436
GF_02110,Negative,-0.18828880773912485,0.13953488372093023,0.3278236914600551,86,11.035134785452248,0.0008940117576645813,0.036094469921923535
GF_00177,Positive,0.5144734098018771,0.6057142857142858,0.09124087591240876,175,134.31410752777558,4.664080474364515e-31,0.035828637567134565
GF_00689,Positive,0.7009069186488541,0.8240740740740741,0.12316715542521994,108,191.62821199507445,1.4026047600234694e-43,0.03558457249994071
GF_00856,Positive,0.23632610939112486,0.4117647058823529,0.17543859649122806,221,29.198916118182012,6.531573335382842e-08,0.03535297006103514
GF_01665,Negative,-0.016936593627606633,0.2765957446808511,0.2935323383084577,47,0.005202723640000765,0.942498525000304,0.03494286574233466
GF_00974,Positive,0.7465440356744705,0.8653846153846154,0.11884057971014493,104,211.9340245715925,5.1990674385618685e-48,0.034865757737636914
GF_00105,Negative,-0.2504694835680751,0.13333333333333333,0.38380281690140844,165,30.4849107237865,3.364734459838957e-08,0.03483783670123493
GF_01664,Negative,-0.07149270482603817,0.22727272727272727,0.29876543209876544,44,0.6662007411346273,0.41437934582152325,0.03450147170090198
GF_00176,Positive,0.4936461388074291,0.6666666666666666,0.17302052785923755,108,94.35497359094225,2.6372343471455623e-22,0.03441320554239692
GF_01699,Positive,0.5763305322128851,0.75,0.17366946778711484,92,114.81115568731757,8.656028476485474e-27,0.03417210116641142
GF_01872,Negative,-0.12364009579199453,0.189873417721519,0.31351351351351353,79,4.236335884309369,0.03956747385292799,0.03394715373827407
GF_00853,Negative,-0.13261331444759206,0.1875,0.32011331444759206,96,5.797703785170603,0.0160471179350841,0.03394499941013
GF_02445,Negative,-0.042408860175357666,0.2545454545454545,0.2969543147208122,55,0.23990180423610238,0.6242770459083287,0.03381409188238682
GF_00676,Positive,0.448754415745286,0.5985915492957746,0.1498371335504886,142,92.46274342937349,6.860421163535169e-22,0.033807717313505924
GF_00224,Positive,0.4606539705353935,0.5041322314049587,0.043478260869565216,242,112.3548022867185,2.987624330171942e-26,0.0335081862200361
GF_00791,Negative,-0.06692370129870129,0.234375,0.3012987012987013,64,0.8876303208567381,0.3461202773040838,0.0334256245733249
GF_01666,Negative,-0.3595264579691721,0.10599078341013825,0.46551724137931033,217,68.40952948989649,1.3283408950413447e-16,0.0334070445334508
GF_00181,Negative,-0.014033680834001583,0.27906976744186046,0.29310344827586204,43,0.00025945447059678685,0.9871485579857777,0.03333985152516383
GF_01968,Negative,-0.07441016333938291,0.2413793103448276,0.3157894736842105,145,2.2828160411176777,0.13081416436552837,0.033095842176922
GF_02112,Negative,-0.20258654372118462,0.11940298507462686,0.3219895287958115,67,10.362407520093708,0.0012860737485163077,0.03305400153285267
GF_01765,Positive,0.5220342658859249,0.6289308176100629,0.10689655172413794,159,132.92359993715388,9.395893068266614e-31,0.03304178620857662
GF_00980,Negative,-0.1584222858630565,0.17391304347826086,0.3323353293413174,115,9.637690129106865,0.0019062480883655403,0.03295506047951635
GF_02018,Negative,-0.08920634920634923,0.2222222222222222,0.31142857142857144,99,2.5559277820695794,0.10988129214207444,0.03291257209414811
GF_00830,Negative,-0.04584352078239606,0.25,0.29584352078239606,40,0.18193240758870025,0.6697177927014452,0.03288155365616443
GF_01501,Positive,0.29705215419501135,0.29705215419501135,0.0,441,2.07179392803499,0.15004493931726656,0.0327716933749741
GF_00266,Positive,0.6906552094522019,0.8947368421052632,0.20408163265306123,57,111.55849660150363,4.4643643291828235e-26,0.03273547112845703
GF_02111,Positive,0.14790334044065384,0.39552238805970147,0.24761904761904763,134,9.249305046778801,0.0023558481053211123,0.03271911574950367
GF_02464,Positive,0.6060289344848452,0.7547169811320755,0.14868804664723032,106,141.0065732127093,1.603632617873889e-32,0.03262866650109456
GF_00663,Positive,0.7333601501743094,0.8454545454545455,0.11209439528023599,110,212.62531878151168,3.673771874512185e-48,0.03256316700369954
GF_00727,Negative,-0.11199322536254896,0.19148936170212766,0.3034825870646766,47,2.04097039704106,0.15311194340259626,0.03255041627163343
GF_02017,Negative,-0.21013241220495105,0.1111111111111111,0.32124352331606215,63,10.578841407895151,0.0011438932648023892,0.032430904709883766
GF_02513,Positive,0.6880827258857434,0.8235294117647058,0.13544668587896252,102,177.3025265554608,1.881101818047339e-40,0.032376224646402905
GF_02019,Negative,-0.03955910852713174,0.26356589147286824,0.303125,129,0.5179906724377742,0.47170006471104176,0.03224788597528207
GF_00335,Positive,0.2793253968253968,0.4311111111111111,0.15178571428571427,225,41.042745724563105,1.4893594157144238e-10,0.03217935816602333
GF_02387,Positive,0.4161275017253278,0.4409722222222222,0.024844720496894408,288,84.53834103614152,3.7683581720753884e-20,0.032153928393026464
GF_01601,Negative,-0.08826075884899412,0.226890756302521,0.3151515151515151,119,2.8838925556867236,0.08946950306695313,0.0321351235943442
GF_00593,Positive,0.3893015138601404,0.4573643410852713,0.06806282722513089,258,78.62281913617699,7.517600675283491e-19,0.03207787610013806
GF_00872,Positive,0.5068686868686869,0.6868686868686869,0.18,99,93.51208319226504,4.037282531794411e-22,0.031962709383762736
GF_01206,Positive,0.5499910490511994,0.7719298245614035,0.22193877551020408,57,70.21108076006126,5.328627685407489e-17,0.03194657688509186
GF_00401,Positive,0.03740405544735942,0.32558139534883723,0.2881773399014778,43,0.11335876054452115,0.7363521650121618,0.03188281365036783
GF_01657,Positive,0.5284446322907861,0.621301775147929,0.09285714285714286,169,139.88088454110203,2.826582186079761e-32,0.0318157530343167
GF_02360,Positive,0.25145982399868405,0.5079365079365079,0.25647668393782386,63,15.378868799528954,8.796654870908098e-05,0.03179166506583864
GF_01811,Negative,-0.01839853300733496,0.275,0.293398533007335,40,0.003855560269494497,0.9504886456170722,0.031692482893786095
GF_02105,Negative,-0.09778467616763087,0.21052631578947367,0.30831099195710454,76,2.4674813943775264,0.11622402712837283,0.0316764323044743
GF_00891,Negative,-0.10072416063199471,0.22580645161290322,0.32653061224489793,155,4.50751189940727,0.03374629600733613,0.031647754708432334
GF_00457,Positive,0.6744363674673409,0.7964601769911505,0.12202380952380952,113,182.8938045575237,1.1313905869875064e-41,0.03150337065938676
GF_00860,Negative,-0.0828568346099903,0.21739130434782608,0.3002481389578164,46,1.0000498231801382,0.3172984524122357,0.03140425915349492
GF_00034,Positive,0.5693303248329005,0.6506024096385542,0.0812720848056537,166,161.37994689199581,5.651378601479993e-37,0.03135416345419583
GF_01670,Positive,0.3956043956043956,0.5384615384615384,0.14285714285714285,169,77.91755964644703,1.0743207566744506e-18,0.03133164401346488
GF_00451,Positive,0.0954383109543831,0.3561643835616438,0.2607260726072607,146,3.8934032396465312,0.048476099332791484,0.031148249330455863
GF_00631,Positive,0.3243467720211906,0.39867109634551495,0.07432432432432433,301,48.95462561443093,2.619527554535072e-12,0.03110050322136274
GF_01912,Negative,-0.11690915339672359,0.18604651162790697,0.30295566502463056,43,2.03715578052745,0.15349641908181158,0.031077004597384102
GF_00174,Negative,-0.15251982187466057,0.17592592592592593,0.3284457478005865,108,8.510402458432758,0.0035312195456565004,0.031012552042437667
GF_00604,Positive,0.734104794449622,0.8362068965517241,0.1021021021021021,116,220.83217898092607,5.954779145032879e-50,0.0309014746372985
GF_00715,Positive,0.6787623066104078,0.8888888888888888,0.21012658227848102,54,102.65972818858278,3.979524964157603e-24,0.0308870342135688
GF_00240,Positive,0.7647933392804044,0.8947368421052632,0.12994350282485875,95,208.32823046444327,3.1813050904890284e-47,0.030739969882363768
GF_01662,Positive,0.134744469870328,0.4057971014492754,0.2710526315789474,69,4.499637380181483,0.033902042067806996,0.030461530947984955
GF_02020,Positive,0.11537308960143844,0.3829787234042553,0.2676056338028169,94,4.2454872175893845,0.039354775949623284,0.030421410506761143
GF_02525,Positive,0.613962089690245,0.7142857142857143,0.10032362459546926,140,172.80032169146108,1.8095758323365773e-39,0.030391892426097047
GF_01700,Positive,0.08337147215865753,0.36231884057971014,0.2789473684210526,69,1.5815825437686448,0.2085328880465379,0.03037051773881758
GF_02517,Positive,0.5403044871794872,0.7538461538461538,0.21354166666666666,65,75.943156397925,2.9194916408302214e-18,0.030255268278464236
GF_00148,Positive,0.038326565398305534,0.319672131147541,0.28134556574923547,122,0.45975716791775834,0.49773748292805053,0.03008609967598355
GF_00622,Positive,0.44443758488702306,0.47191011235955055,0.027472527472527472,267,101.31550827506065,7.843924616043616e-24,0.029762307691602166
GF_01656,Positive,0.23551637279596976,0.5,0.26448362720403024,52,11.228504573225596,0.0008055052301428518,0.02973913993249297
GF_02075,Negative,-0.15818181818181817,0.16,0.3181818181818182,75,6.818594872011454,0.009021352014195527,0.029628445288634134
GF_01787,Positive,0.4341844596081884,0.4406779661016949,0.006493506493506494,295,90.21872443577885,2.132344917290887e-21,0.029591098581026706
GF_01555,Positive,0.14580073030777257,0.3148148148148148,0.16901408450704225,378,5.4638321893690325,0.019414023716775117,0.029446312612405368
GF_00490,Positive,0.6459469283896764,0.8571428571428571,0.21119592875318066,56,95.87290823912309,1.2250030368550814e-22,0.029413604300914428
GF_01012,Positive,0.3910185299313858,0.45112781954887216,0.060109289617486336,266,78.337498845267,8.68572904599631e-19,0.029394972928806665
GF_00596,Negative,-0.16015834675254964,0.16049382716049382,0.32065217391304346,81,7.484149023649092,0.006224447873143494,0.029297999397624907
GF_01742,Positive,0.3359705704495061,0.5371900826446281,0.20121951219512196,121,46.67248954820498,8.389858150333359e-12,0.028907116282551798
GF_02448,Negative,-0.16362467866323907,0.15,0.31362467866323906,60,5.966560512195793,0.014579691637255324,0.028855543796251035
GF_00671,Positive,0.8020237452779277,0.8990825688073395,0.09705882352941177,109,253.07099678800108,5.558411433716545e-57,0.028845661440944945
GF_01598,Negative,-0.03441579458409755,0.2608695652173913,0.29528535980148884,46,0.09941137375734801,0.7525371551724973,0.0287119378952168
GF_02152,Positive,0.6619263941009942,0.8313253012048193,0.16939890710382513,83,140.27310644489228,2.3200218633826195e-32,0.02870712172476363
GF_01731,Positive,0.6618362435352553,0.7796610169491526,0.11782477341389729,118,181.21019191690783,2.6374917409338836e-41,0.028692345316281617
GF_00620,Positive,0.3367830295541139,0.3795180722891566,0.042735042735042736,332,45.8708772600172,1.2630981323673331e-11,0.028659810991493926
GF_00600,Negative,-0.15520106347623797,0.1977401129943503,0.35294117647058826,177,11.75931984493353,0.0006053934410428223,0.028644283363205066
GF_00992,Positive,0.31182015953589554,0.42857142857142855,0.116751269035533,252,50.52822600939527,1.1746319711685109e-12,0.028609599837756166
GF_00231,Negative,-0.0882290674288134,0.2127659574468085,0.3009950248756219,47,1.1870134993159556,0.27593279761968204,0.028511892324824064
GF_00494,Positive,0.6667364893171344,0.8441558441558441,0.1774193548387097,77,134.03528781095812,5.367298124722555e-31,0.02850606126571963
GF_00829,Positive,0.09320448877805487,0.375,0.2817955112219451,48,1.3793832736286455,0.2402062261916863,0.028436455682225793
GF_00590,Negative,-0.06231483310290342,0.24096385542168675,0.30327868852459017,83,0.9877366522653463,0.32029618632158774,0.02829808922947252
GF_01822,Positive,0.6122596153846154,0.8153846153846154,0.203125,65,97.90595050140621,4.387333033074799e-23,0.028169318036023613
GF_01909,Positive,0.36408372941571854,0.549618320610687,0.18553459119496854,131,57.7691581460639,2.947552255624617e-14,0.028160336559162297
GF_00865,Positive,0.5876814882032668,0.6896551724137931,0.10197368421052631,145,161.25503725405557,6.017890795440231e-37,0.02785814556443995
GF_00575,Negative,-0.20077007700770078,0.1111111111111111,0.3118811881188119,45,6.9566794147308055,0.008350687455810817,0.027636919214524932
GF_01730,Positive,0.6594984802431612,0.775,0.11550151975683891,120,181.89925459282762,1.865295911850022e-41,0.027604470221177946
GF_01140,Negative,-0.00010390689941808251,0.2916666666666667,0.29177057356608477,48,0.0,1.0,0.027509553705117862
GF_01566,Positive,0.5111901230259139,0.6242038216560509,0.11301369863013698,157,126.65852138057035,2.2065344621410493e-29,0.027493747321069833
GF_01965,Positive,0.7728864174647307,0.8632478632478633,0.09036144578313253,117,246.36762494559943,1.6082478355950686e-55,0.027448878340932067
GF_00677,Positive,0.42025181391378574,0.5575757575757576,0.13732394366197184,165,87.17874727431143,9.914345017194498e-21,0.02743931881823995
GF_00632,Negative,-0.10591259640102829,0.2,0.3059125964010283,60,2.332633317550103,0.12668740368141623,0.027386693819246882
GF_02108,Negative,-0.11173511173511175,0.19047619047619047,0.3022113022113022,42,1.791272833608639,0.18077115773312727,0.027347033593806955
GF_00804,Negative,-0.08758002560819464,0.23636363636363636,0.323943661971831,165,3.4617615789308234,0.06280337301457904,0.02722915819193557
GF_00605,Negative,-0.09415329768270944,0.21333333333333335,0.3074866310160428,75,2.2438233272306736,0.1341489194125473,0.02717740594720214
GF_00175,Positive,0.6202520643198609,0.8305084745762712,0.21025641025641026,59,92.43349793419353,6.962554993628472e-22,0.027020438709943997
GF_00809,Positive,0.3139285714285714,0.5714285714285714,0.2575,49,19.327759031327496,1.1009411659225706e-05,0.02698691960547976
GF_00391,Negative,-0.05799343647444913,0.24074074074074073,0.29873417721518986,54,0.5180207229939265,0.47168720853521295,0.02693526857831112
GF_01498,Positive,0.3768785388905445,0.43109540636042404,0.05421686746987952,283,70.10695479489655,5.617456616816925e-17,0.02690040158880137
GF_01736,Positive,0.6289380226830106,0.8604651162790697,0.2315270935960591,43,71.41914478997516,2.8885576261920047e-17,0.02688256221766099
GF_02153,Positive,0.4074782895007614,0.45692883895131087,0.04945054945054945,267,85.00321921027978,2.9787969739159276e-20,0.026697744048483425
GF_00623,Negative,-0.07744412383234703,0.23622047244094488,0.3136645962732919,127,2.2820296127634547,0.1308805003785106,0.026526533782330806
GF_01962,Positive,0.41249483684427923,0.5388888888888889,0.12639405204460966,180,86.81432020896281,1.1920327440727759e-20,0.0264166301355048
GF_00334,Positive,0.009046454767726142,0.3,0.29095354523227385,40,0.0,1.0,0.026354382808741767
GF_00788,Positive,0.3502673796791444,0.3502673796791444,0.0,374,35.416265417217474,2.6625410001977103e-09,0.026312453101713987
GF_00398,Positive,0.04620462046204621,0.3333333333333333,0.2871287128712871,45,0.224600211563477,0.6355569225701386,0.026101411745595257
GF_00607,Negative,-0.043567874911158544,0.26119402985074625,0.3047619047619048,134,0.6655928866750831,0.41459236002705324,0.026094235792406596
GF_01668,Positive,0.5652857634281783,0.6984126984126984,0.13312693498452013,126,137.44833701777358,9.621415628417712e-32,0.025857641075385632
GF_00987,Negative,-0.13627765441236944,0.1746031746031746,0.31088082901554404,63,4.230546474515453,0.03970265551104656,0.025831540056429524
GF_02440,Positive,0.36991030034267286,0.5619834710743802,0.19207317073170732,121,56.75642504226447,4.932765653044515e-14,0.025589261867484534
GF_00378,Negative,-0.025824964131994255,0.2682926829268293,0.29411764705882354,41,0.027742149491914975,0.8677164680098228,0.025536125729201567
GF_00239,Positive,0.6775414467722161,0.8018018018018018,0.1242603550295858,111,182.37034044629343,1.4719637165685044e-41,0.025527893256826497
GF_02441,Negative,-0.016936593627606633,0.2765957446808511,0.2935323383084577,47,0.005202723640000765,0.942498525000304,0.02543636874591784
GF_02396,Positive,0.41685215557638244,0.6185567010309279,0.20170454545454544,97,61.94650327023174,3.5291593646591356e-15,0.02540797332426452
GF_00806,Negative,-0.14423469387755103,0.16326530612244897,0.3075,49,3.7245458968730807,0.053618205635398604,0.025285682279828664
GF_01495,Positive,0.35041138443455633,0.4259927797833935,0.0755813953488372,277,61.369597674024206,4.730590667086382e-15,0.02526051488853036
GF_01236,Positive,0.113262390383289,0.39215686274509803,0.27889447236180903,51,2.285186004175123,0.13061448231074163,0.025232541645411766
GF_00123,Positive,0.5876814882032668,0.6896551724137931,0.10197368421052631,145,161.25503725405557,6.017890795440231e-37,0.02520600255410536
GF_00143,Positive,0.1747135217723453,0.42016806722689076,0.24545454545454545,119,12.088299778271377,0.0005073922222606076,0.025119318127509
GF_00145,Negative,-0.11594439013793853,0.2037037037037037,0.3196480938416422,108,4.7897649529283886,0.028629333132900846,0.02504429023202673
GF_01560,Negative,-0.04157303370786514,0.25842696629213485,0.3,89,0.41261298173990213,0.5206462297140847,0.025043880658160367
GF_01821,Positive,0.4920823907608049,0.5405405405405406,0.048458149779735685,222,129.152592568996,6.2799971377886376e-30,0.025014026610470166
GF_00682,Positive,0.668310520665593,0.8395061728395061,0.17119565217391305,81,140.2791767807269,2.3129415264489364e-32,0.02498610056992767
GF_00941,Negative,-0.07551020408163264,0.22448979591836735,0.3,49,0.8668127447039597,0.351839189446316,0.024970824882456
GF_01005,Negative,-0.19061784897025172,0.13043478260869565,0.32105263157894737,69,9.36675351150385,0.0022095651811743057,0.0249217320514217
GF_00112,Positive,0.5514955092357228,0.6369047619047619,0.08540925266903915,168,152.0985799221378,6.029490680631101e-35,0.024869821591694236
GF_01757,Negative,-0.15636918382913806,0.15942028985507245,0.3157894736842105,69,6.174058219899214,0.012963689934691732,0.024853575900522337
GF_01825,Positive,0.5046864450534175,0.5367965367965368,0.03211009174311927,231,135.81665416395887,2.188320835718309e-31,0.024787367961768433
GF_00379,Negative,-0.09100895724184552,0.21311475409836064,0.30412371134020616,61,1.6954146461618982,0.1928887348231803,0.02476456820020757
GF_01499,Positive,0.31417624521072796,0.5555555555555556,0.2413793103448276,72,27.377668383715235,1.6735271866523396e-07,0.0247018413342239
GF_02372,Negative,-0.0037298973067235175,0.28846153846153844,0.29219143576826195,52,0.0,1.0,0.0246448869568751
GF_00824,Positive,0.03287592910234416,0.32075471698113206,0.2878787878787879,53,0.11127977540998045,0.7386918075892528,0.024641389786441
GF_00704,Positive,0.6880827258857434,0.8235294117647058,0.13544668587896252,102,177.3025265554608,1.881101818047339e-40,0.024617415108357254
